Timestamp,z_axis_rms_velocity_mm_sec,x_axis_rms_velocity_mm_sec,z_axis_peak_acceleration_g,x_axis_peak_acceleration_g,high_frequency_rms_acceleration_g,z_axis_kurtosis,x_axis_kurtosis,z_axis_crest_factor,x_axis_crest_factor,peak_velocity_component_freq_hz,temperature_c,iso_health_zone,data_source
2026-01-01 03:17:00,0.09,0.15,0.14,0.23,0.01,2.89,3.03,13.6,22.69,0.0,14.12,ZONE_A,synthetic
2026-01-01 03:18:00,5.04,3.66,7.56,5.42,0.76,2.71,2.42,10.01,29.59,39.5,26.3,ZONE_B,synthetic
2026-01-01 03:19:00,5.3,3.59,8.18,5.68,0.8,2.55,2.24,10.28,31.62,38.5,26.63,ZONE_B,synthetic
2026-01-01 03:20:00,4.83,3.36,7.6,5.28,0.72,2.62,2.22,10.49,31.41,41.6,26.04,ZONE_B,synthetic
2026-01-01 03:21:00,1.72,1.14,2.87,1.94,0.26,2.48,1.91,11.12,34.16,43.9,25.77,ZONE_A,synthetic
2026-01-01 03:22:00,0.17,0.15,0.25,0.23,0.02,2.69,2.63,15.0,22.62,0.0,13.19,ZONE_A,synthetic
2026-01-01 03:23:00,1.54,0.69,2.53,1.49,0.23,2.04,1.47,10.91,43.07,40.7,24.56,ZONE_A,synthetic
2026-01-01 03:24:00,5.09,3.39,7.76,5.3,0.76,2.1,1.76,10.17,31.23,38.2,22.93,ZONE_B,synthetic
2026-01-01 03:25:00,0.16,0.13,0.24,0.2,0.02,2.79,2.86,15.0,20.16,0.0,11.56,ZONE_A,synthetic
2026-01-01 03:26:00,0.19,0.14,0.28,0.21,0.02,2.91,2.89,15.0,21.49,0.0,11.21,ZONE_A,synthetic
2026-01-01 03:27:00,1.4,1.12,2.32,1.65,0.21,2.05,1.83,11.08,29.55,40.4,23.49,ZONE_A,synthetic
2026-01-01 03:28:00,1.19,1.05,2.19,1.89,0.18,2.01,2.13,12.25,36.16,38.6,23.91,ZONE_A,synthetic
2026-01-01 03:29:00,5.14,3.86,7.81,5.81,0.77,2.33,2.2,10.13,30.08,32.3,25.06,ZONE_B,synthetic
2026-01-01 03:30:00,4.83,3.61,7.43,5.28,0.72,2.02,1.68,10.25,29.23,23.0,24.81,ZONE_B,synthetic
2026-01-01 03:31:00,0.2,0.14,0.3,0.21,0.02,2.97,3.11,15.0,20.83,0.0,10.65,ZONE_A,synthetic
2026-01-01 03:32:00,1.66,1.26,2.41,1.71,0.25,2.19,1.89,9.67,27.14,29.0,22.14,ZONE_A,synthetic
2026-01-01 03:33:00,1.64,1.1,2.33,1.6,0.25,2.24,1.93,9.46,29.03,27.2,21.48,ZONE_A,synthetic
2026-01-01 03:34:00,4.76,3.4,7.03,5.06,0.71,2.2,2.17,9.84,29.73,33.9,21.6,ZONE_B,synthetic
2026-01-01 03:35:00,6.19,4.66,11.62,8.34,4.66,10.64,9.08,2.49,35.79,157.2,30.39,ZONE_B,synthetic
2026-01-01 03:36:00,6.56,4.62,11.43,7.83,2.89,10.35,8.67,3.96,33.89,170.3,32.73,ZONE_B,synthetic
2026-01-01 03:37:00,0.18,0.1,0.27,0.15,0.02,2.86,2.97,15.0,14.98,0.0,6.64,ZONE_A,synthetic
2026-01-01 03:38:00,0.19,0.1,0.29,0.16,0.02,3.03,2.77,15.0,15.69,0.0,4.38,ZONE_A,synthetic
2026-01-01 03:39:00,0.17,0.09,0.25,0.13,0.02,2.81,2.95,15.0,12.82,0.0,5.18,ZONE_A,synthetic
2026-01-01 03:40:00,6.65,4.31,8.27,5.35,3.23,4.55,3.56,2.56,24.81,161.4,25.58,ZONE_B,synthetic
2026-01-01 03:41:00,7.25,4.96,5.09,3.34,3.68,7.8,6.53,1.38,13.48,174.3,27.83,ZONE_C,synthetic
2026-01-01 03:42:00,9.39,6.45,10.11,6.99,3.01,7.96,6.67,3.35,21.69,156.9,31.93,ZONE_C,synthetic
2026-01-01 03:43:00,2.75,1.84,7.35,4.96,3.79,8.61,7.13,1.94,53.97,182.2,30.03,ZONE_A,synthetic
2026-01-01 03:44:00,0.16,0.1,0.24,0.15,0.02,2.7,2.74,15.0,15.15,0.0,7.18,ZONE_A,synthetic
2026-01-01 03:45:00,3.25,1.97,8.14,5.36,4.93,8.76,7.27,1.65,54.28,197.2,30.79,ZONE_B,synthetic
2026-01-01 03:46:00,0.17,0.09,0.26,0.13,0.02,3.01,3.12,15.0,13.48,0.0,6.46,ZONE_A,synthetic
2026-01-01 03:47:00,2.74,2.05,8.33,5.97,4.15,10.13,8.8,2.01,58.38,261.8,28.55,ZONE_A,synthetic
2026-01-01 03:48:00,3.93,2.95,7.94,5.84,4.32,9.67,8.52,1.84,39.65,282.8,30.41,ZONE_B,synthetic
2026-01-01 03:49:00,9.34,6.81,11.13,8.08,2.76,9.22,8.19,4.03,23.72,227.1,32.98,ZONE_C,synthetic
2026-01-01 03:50:00,5.96,4.22,7.49,5.2,3.96,7.93,6.8,1.89,24.65,209.9,33.2,ZONE_B,synthetic
2026-01-01 03:51:00,0.13,0.1,0.2,0.15,0.01,3.11,2.95,15.0,15.28,0.0,6.85,ZONE_A,synthetic
2026-01-01 03:52:00,5.23,3.7,6.75,4.56,4.31,10.44,8.74,1.57,24.69,232.3,35.52,ZONE_B,synthetic
2026-01-01 03:53:00,9.48,6.34,8.57,5.85,4.2,8.87,7.42,2.04,18.47,197.2,33.81,ZONE_C,synthetic
2026-01-01 03:54:00,6.0,4.17,8.64,6.12,3.47,10.0,8.49,2.49,29.34,186.4,32.18,ZONE_B,synthetic
2026-01-01 03:55:00,5.93,4.12,15.12,10.43,4.38,15.48,13.07,3.45,50.67,190.1,29.97,ZONE_B,synthetic
2026-01-01 03:56:00,8.57,5.91,18.94,13.15,3.71,18.59,15.84,5.1,44.51,174.5,29.11,ZONE_C,synthetic
2026-01-01 03:57:00,0.12,0.1,0.18,0.15,0.01,3.07,3.01,15.0,15.4,0.0,8.22,ZONE_A,synthetic
2026-01-01 03:58:00,5.14,3.57,18.09,12.71,2.24,22.44,19.01,8.08,71.2,209.1,31.52,ZONE_B,synthetic
2026-01-01 03:59:00,4.49,2.98,23.34,16.3,4.48,21.15,17.96,5.21,109.38,181.6,34.28,ZONE_B,synthetic
2026-01-01 04:00:00,0.12,0.1,0.18,0.15,0.01,2.89,2.79,15.0,15.15,0.0,10.9,ZONE_A,synthetic
2026-01-01 04:01:00,4.78,3.11,20.68,14.41,3.65,21.25,17.92,5.66,92.64,161.4,35.71,ZONE_B,synthetic
2026-01-01 04:02:00,5.26,3.61,19.56,13.65,3.44,18.63,15.77,5.69,75.59,159.5,37.75,ZONE_B,synthetic
2026-01-01 04:03:00,7.27,5.14,20.6,14.34,2.8,20.39,17.39,7.36,55.76,171.4,38.88,ZONE_C,synthetic
2026-01-01 04:04:00,3.17,2.23,18.8,13.27,3.65,18.14,15.73,5.16,119.09,194.3,39.26,ZONE_B,synthetic
2026-01-01 04:05:00,0.09,0.12,0.13,0.17,0.01,3.28,3.06,12.81,17.46,0.0,14.2,ZONE_A,synthetic
2026-01-01 04:06:00,6.29,4.52,17.54,12.37,5.62,17.79,15.35,3.12,54.68,212.7,42.35,ZONE_B,synthetic
2026-01-01 04:07:00,0.06,0.1,0.09,0.15,0.01,3.3,3.37,8.96,14.99,0.0,15.42,ZONE_A,synthetic
2026-01-01 04:08:00,3.87,3.02,17.34,12.22,4.98,18.26,15.56,3.48,81.02,223.0,40.59,ZONE_B,synthetic
2026-01-01 04:09:00,9.17,6.37,18.28,12.63,5.65,14.19,11.99,3.24,39.65,250.9,38.05,ZONE_C,synthetic
2026-01-01 04:10:00,5.46,3.78,16.11,11.21,5.3,17.55,14.83,3.04,59.27,185.9,39.74,ZONE_B,synthetic
2026-01-01 04:11:00,0.02,0.1,0.03,0.15,0.0,2.86,2.87,2.55,15.3,0.0,16.51,ZONE_A,synthetic
2026-01-01 04:12:00,8.26,5.46,20.32,13.81,5.63,19.37,16.07,3.61,50.53,169.5,40.59,ZONE_C,synthetic
2026-01-01 04:13:00,5.08,3.42,21.52,14.92,5.25,18.13,15.09,4.1,87.24,187.7,42.01,ZONE_B,synthetic
2026-01-01 04:14:00,4.64,2.95,15.23,10.61,6.34,15.84,13.32,2.4,71.87,223.9,43.44,ZONE_B,synthetic
2026-01-01 04:15:00,8.09,5.52,15.07,10.59,5.19,17.29,14.61,2.9,38.4,236.7,44.01,ZONE_C,synthetic
2026-01-01 04:16:00,-0.03,0.12,-0.04,0.18,-0.0,3.01,2.9,-4.44,17.53,0.0,21.58,ZONE_A,synthetic
2026-01-01 04:17:00,6.46,4.41,15.15,10.52,5.59,16.08,13.68,2.71,47.65,241.2,45.61,ZONE_B,synthetic
2026-01-01 04:18:00,7.91,5.51,19.86,13.7,6.93,17.68,14.99,2.86,49.76,228.4,47.14,ZONE_C,synthetic
2026-01-01 04:19:00,-0.01,0.09,-0.01,0.14,-0.0,2.89,2.99,-1.18,13.78,0.0,23.37,ZONE_A,synthetic
2026-01-01 04:20:00,7.41,5.32,18.18,12.87,6.78,10.37,8.78,2.68,48.38,230.4,44.72,ZONE_C,synthetic
2026-01-01 04:21:00,8.62,6.09,12.69,8.94,5.62,11.27,9.76,2.26,29.36,228.2,44.88,ZONE_C,synthetic
2026-01-01 04:22:00,11.65,8.26,11.97,8.55,5.93,10.32,8.89,2.02,20.7,191.3,44.78,ZONE_C,synthetic
2026-01-01 04:23:00,8.96,6.34,11.24,7.93,5.24,12.01,10.56,2.15,25.0,168.7,44.18,ZONE_C,synthetic
2026-01-01 04:24:00,-0.02,0.1,-0.03,0.15,-0.0,3.22,3.26,-3.42,15.4,0.0,17.77,ZONE_A,synthetic
2026-01-01 04:25:00,8.98,6.35,10.94,7.69,6.17,9.28,7.97,1.77,24.22,186.6,40.89,ZONE_C,synthetic
2026-01-01 04:26:00,0.02,0.1,0.03,0.16,0.0,3.17,2.99,2.94,15.59,0.0,17.6,ZONE_A,synthetic
2026-01-01 04:27:00,7.16,5.16,4.13,3.1,6.44,1.67,1.48,0.64,12.01,165.9,44.04,ZONE_C,synthetic
2026-01-01 04:28:00,10.0,6.97,0.13,0.15,5.44,1.13,0.99,0.02,0.42,185.3,40.87,ZONE_C,synthetic
2026-01-01 04:29:00,6.55,4.67,2.25,1.75,4.76,4.32,3.96,0.47,7.49,180.8,41.41,ZONE_B,synthetic
2026-01-01 04:30:00,7.66,5.59,6.02,4.4,4.41,5.4,4.81,1.36,15.72,168.2,41.32,ZONE_C,synthetic
2026-01-01 04:31:00,8.84,6.27,8.71,6.06,3.26,10.17,8.47,2.67,19.32,159.5,39.31,ZONE_C,synthetic
2026-01-01 04:32:00,7.22,5.15,10.91,7.69,3.3,10.13,8.55,3.31,29.85,145.3,41.04,ZONE_C,synthetic
2026-01-01 04:33:00,6.88,4.8,9.71,6.73,3.13,10.08,8.61,3.1,28.03,121.5,39.28,ZONE_B,synthetic
2026-01-01 04:34:00,0.13,0.13,0.2,0.19,0.01,2.91,3.0,15.0,19.12,0.0,19.19,ZONE_A,synthetic
2026-01-01 04:35:00,4.75,3.31,12.5,8.56,3.29,11.47,9.67,3.8,51.76,98.9,40.12,ZONE_B,synthetic
2026-01-01 04:36:00,0.1,0.11,0.16,0.17,0.01,2.91,2.96,15.0,16.97,0.0,20.26,ZONE_A,synthetic
2026-01-01 04:37:00,3.22,2.38,9.3,6.6,3.59,12.09,10.28,2.59,55.5,85.9,38.96,ZONE_B,synthetic
2026-01-01 04:38:00,3.28,2.4,11.75,8.28,3.49,13.45,11.37,3.37,69.08,57.1,40.26,ZONE_B,synthetic
2026-01-01 04:39:00,2.12,1.48,12.4,8.79,4.73,10.56,9.04,2.62,118.44,55.1,41.45,ZONE_A,synthetic
2026-01-01 04:40:00,1.34,1.04,11.03,7.92,3.79,11.5,9.91,2.91,152.61,109.4,42.2,ZONE_A,synthetic
2026-01-01 04:41:00,3.4,2.35,7.92,5.58,2.67,8.06,7.01,2.97,47.43,116.2,40.52,ZONE_B,synthetic
2026-01-01 04:42:00,0.2,0.1,0.3,0.15,0.02,3.01,3.0,15.0,14.71,0.0,23.99,ZONE_A,synthetic
2026-01-01 04:43:00,1.39,1.01,9.92,7.09,1.75,9.5,8.26,5.66,139.89,183.1,40.69,ZONE_A,synthetic
2026-01-01 04:44:00,0.16,0.11,0.24,0.16,0.02,3.32,3.29,15.0,16.14,0.0,26.22,ZONE_A,synthetic
2026-01-01 04:45:00,1.49,1.35,7.38,5.45,0.94,4.42,3.92,7.88,81.03,172.9,42.85,ZONE_A,synthetic
2026-01-01 04:46:00,0.18,0.11,0.27,0.16,0.02,3.28,3.27,15.0,16.09,0.0,26.25,ZONE_A,synthetic
2026-01-01 04:47:00,1.29,1.14,5.43,3.83,1.53,6.2,5.36,3.56,67.37,137.8,43.95,ZONE_A,synthetic
2026-01-01 04:48:00,0.21,0.12,0.31,0.18,0.02,2.98,2.98,15.0,17.72,0.0,28.93,ZONE_A,synthetic
2026-01-01 04:49:00,0.11,0.15,0.17,0.22,0.01,2.92,3.12,15.0,22.09,0.0,29.22,ZONE_A,synthetic
2026-01-01 04:50:00,2.68,1.93,4.0,2.93,0.4,2.52,2.16,9.97,30.37,32.3,44.22,ZONE_A,synthetic
2026-01-01 04:51:00,5.63,3.86,8.46,5.81,0.84,2.4,1.9,10.02,30.13,37.4,43.28,ZONE_B,synthetic
2026-01-01 04:52:00,6.07,4.03,9.16,6.39,0.91,2.7,2.36,10.05,31.69,47.0,45.22,ZONE_B,synthetic
2026-01-01 04:53:00,6.95,4.99,10.5,7.42,1.04,2.72,2.24,10.07,29.73,38.2,44.74,ZONE_B,synthetic
2026-01-01 04:54:00,6.57,4.53,9.9,6.86,0.98,2.78,2.26,10.05,30.29,35.7,46.56,ZONE_B,synthetic
2026-01-01 04:55:00,0.05,0.16,0.07,0.24,0.0,2.88,2.9,7.06,23.94,0.0,32.72,ZONE_A,synthetic
2026-01-01 04:56:00,2.69,1.84,3.94,2.71,0.4,2.94,2.53,9.75,29.44,36.9,47.1,ZONE_A,synthetic
2026-01-01 04:57:00,2.61,1.83,3.81,2.8,0.39,3.0,2.72,9.71,30.59,39.5,47.52,ZONE_A,synthetic
2026-01-01 04:58:00,5.74,4.38,8.6,6.29,0.86,2.76,2.4,9.99,28.76,37.0,48.49,ZONE_B,synthetic
2026-01-01 04:59:00,0.09,0.17,0.13,0.25,0.01,2.94,2.88,12.77,25.17,0.0,33.7,ZONE_A,synthetic
2026-01-01 05:00:00,2.43,1.68,3.48,2.48,0.36,2.76,2.35,9.56,29.49,34.3,49.9,ZONE_A,synthetic
2026-01-01 05:01:00,0.09,0.18,0.14,0.26,0.01,2.98,3.12,13.86,26.42,0.0,35.35,ZONE_A,synthetic
2026-01-01 05:02:00,2.48,1.77,3.55,2.63,0.37,3.04,2.82,9.55,29.73,33.5,49.19,ZONE_A,synthetic
2026-01-01 05:03:00,5.0,3.84,7.41,5.44,0.75,3.35,3.09,9.87,28.35,38.1,50.06,ZONE_B,synthetic
2026-01-01 05:04:00,2.56,2.08,3.74,2.85,0.38,3.43,3.01,9.74,27.39,39.7,51.07,ZONE_A,synthetic
2026-01-01 05:05:00,2.38,1.75,3.36,2.42,0.36,3.56,3.22,9.41,27.57,35.3,51.05,ZONE_A,synthetic
2026-01-01 05:06:00,3.63,2.73,5.31,4.02,0.54,3.63,3.18,9.75,29.38,27.6,51.31,ZONE_B,synthetic
2026-01-01 05:07:00,1.95,1.37,2.68,1.84,0.29,3.5,2.86,9.16,26.91,38.4,50.41,ZONE_A,synthetic
2026-01-01 05:08:00,1.82,1.17,2.62,1.79,0.27,3.79,3.25,9.57,30.54,40.8,49.75,ZONE_A,synthetic
2026-01-01 05:09:00,0.12,0.19,0.18,0.28,0.01,3.1,2.98,15.0,28.38,0.0,35.4,ZONE_A,synthetic
2026-01-01 05:10:00,0.12,0.19,0.17,0.28,0.01,3.13,2.96,15.0,27.84,0.0,34.66,ZONE_A,synthetic
2026-01-01 05:11:00,1.74,1.13,2.56,1.78,0.26,3.3,2.89,9.8,31.68,35.4,47.0,ZONE_A,synthetic
2026-01-01 05:12:00,1.95,1.59,3.06,2.28,0.29,3.27,3.0,10.47,28.75,32.5,47.44,ZONE_A,synthetic
2026-01-01 05:13:00,2.33,1.86,3.67,2.82,0.35,3.32,2.99,10.51,30.41,26.7,47.04,ZONE_A,synthetic
2026-01-01 05:14:00,1.74,1.36,2.94,2.29,0.26,3.42,3.36,11.26,33.65,20.5,50.23,ZONE_A,synthetic
2026-01-01 05:15:00,1.58,1.43,2.8,2.33,0.24,3.12,2.93,11.78,32.71,22.7,49.96,ZONE_A,synthetic
2026-01-01 05:16:00,2.39,2.04,3.93,3.19,0.36,3.27,3.08,10.97,31.17,24.9,48.44,ZONE_A,synthetic
2026-01-01 05:17:00,1.65,1.21,2.77,2.0,0.25,3.34,2.92,11.2,33.08,24.6,47.63,ZONE_A,synthetic
2026-01-01 05:18:00,1.78,1.4,2.99,2.26,0.27,2.96,2.51,11.22,32.32,23.6,48.72,ZONE_A,synthetic
2026-01-01 05:19:00,2.81,1.89,4.59,3.35,0.42,2.89,2.47,10.9,35.4,23.9,48.81,ZONE_B,synthetic
2026-01-01 05:20:00,1.61,1.14,2.86,2.02,0.24,2.89,2.64,11.82,35.54,24.5,49.24,ZONE_A,synthetic
2026-01-01 05:21:00,1.88,1.37,3.29,2.48,0.28,2.48,2.19,11.68,36.23,27.5,53.31,ZONE_A,synthetic
2026-01-01 05:22:00,2.11,1.44,3.45,2.44,0.32,2.48,2.24,10.9,33.76,33.5,54.21,ZONE_A,synthetic
2026-01-01 05:23:00,3.24,2.32,5.07,3.6,0.49,2.17,1.94,10.42,31.03,34.5,56.48,ZONE_B,synthetic
2026-01-01 05:24:00,0.15,0.16,0.23,0.24,0.02,3.12,3.06,15.0,24.47,0.0,41.19,ZONE_A,synthetic
2026-01-01 05:25:00,2.28,1.72,3.61,2.66,0.34,2.35,2.23,10.58,30.86,34.8,55.79,ZONE_A,synthetic
2026-01-01 05:26:00,2.01,1.52,3.39,2.55,0.3,2.17,1.9,11.24,33.56,27.8,55.9,ZONE_A,synthetic
2026-01-01 05:27:00,0.11,0.15,0.17,0.23,0.01,3.18,3.12,15.0,22.96,0.0,40.64,ZONE_A,synthetic
2026-01-01 05:28:00,0.16,0.13,0.24,0.19,0.02,3.04,3.14,15.0,19.5,0.0,39.23,ZONE_A,synthetic
2026-01-01 05:29:00,1.95,1.42,3.43,2.33,0.29,2.49,2.0,11.72,32.89,25.5,55.48,ZONE_A,synthetic
2026-01-01 05:30:00,0.03,0.13,0.04,0.2,0.0,2.85,2.77,4.23,19.82,0.0,40.04,ZONE_A,synthetic
2026-01-01 05:31:00,2.05,1.23,3.62,2.44,0.31,2.82,2.2,11.79,39.73,32.6,55.84,ZONE_A,synthetic
2026-01-01 05:32:00,0.1,0.09,0.15,0.14,0.01,2.86,3.04,14.91,13.93,0.0,40.4,ZONE_A,synthetic
2026-01-01 05:33:00,2.03,1.44,3.51,2.52,0.3,2.85,2.55,11.54,35.03,30.5,54.96,ZONE_A,synthetic
2026-01-01 05:34:00,2.04,1.58,3.8,2.79,0.31,3.4,2.99,12.41,35.26,34.5,54.85,ZONE_A,synthetic
2026-01-01 05:35:00,2.15,1.6,3.64,2.41,0.32,3.52,3.05,11.26,30.13,40.5,52.84,ZONE_A,synthetic
2026-01-01 05:36:00,2.07,1.44,3.48,2.41,0.31,3.59,3.06,11.23,33.53,30.9,52.53,ZONE_A,synthetic
2026-01-01 05:37:00,1.99,1.24,3.51,2.37,0.3,3.57,2.87,11.73,38.16,30.4,53.35,ZONE_A,synthetic
2026-01-01 05:38:00,0.18,0.07,0.26,0.1,0.02,2.97,3.05,15.0,9.94,0.0,38.92,ZONE_A,synthetic
2026-01-01 05:39:00,2.06,1.61,3.46,2.53,0.31,3.34,2.83,11.21,31.35,27.9,52.7,ZONE_A,synthetic
2026-01-01 05:40:00,1.88,1.32,3.27,2.29,0.28,3.29,2.73,11.59,34.64,33.6,52.79,ZONE_A,synthetic
2026-01-01 05:41:00,3.21,2.31,5.19,3.63,0.48,3.31,2.83,10.8,31.37,35.8,51.9,ZONE_B,synthetic
2026-01-01 05:42:00,1.91,1.4,3.22,2.25,0.29,3.09,2.77,11.24,32.26,32.1,50.89,ZONE_A,synthetic
2026-01-01 05:43:00,0.2,0.01,0.3,0.02,0.02,3.23,3.25,15.0,2.19,0.0,38.05,ZONE_A,synthetic
2026-01-01 05:44:00,1.77,1.39,2.66,1.97,0.27,2.79,2.38,9.97,28.24,29.8,50.3,ZONE_A,synthetic
2026-01-01 05:45:00,0.2,0.02,0.3,0.02,0.02,3.13,3.16,15.0,2.45,0.0,39.72,ZONE_A,synthetic
2026-01-01 05:46:00,0.24,0.03,0.36,0.05,0.02,3.21,3.28,15.0,4.69,0.0,38.56,ZONE_A,synthetic
2026-01-01 05:47:00,1.75,1.53,2.6,2.05,0.26,2.82,2.53,9.91,26.82,29.9,49.78,ZONE_A,synthetic
2026-01-01 05:48:00,1.86,1.54,2.65,1.96,0.28,3.0,2.58,9.52,25.37,34.7,51.67,ZONE_A,synthetic
2026-01-01 05:49:00,1.98,1.44,2.93,2.19,0.3,2.76,2.36,9.85,30.38,32.6,51.12,ZONE_A,synthetic
2026-01-01 05:50:00,1.84,1.45,2.87,2.03,0.28,2.63,2.2,10.4,27.97,34.1,51.12,ZONE_A,synthetic
2026-01-01 05:51:00,1.69,1.09,2.57,1.77,0.25,2.82,2.35,10.13,32.52,37.8,52.83,ZONE_A,synthetic
2026-01-01 05:52:00,0.19,0.05,0.29,0.07,0.02,3.07,3.04,15.0,6.83,0.0,41.18,ZONE_A,synthetic
2026-01-01 05:53:00,1.88,1.37,2.79,2.03,0.28,2.73,2.39,9.89,29.75,27.4,52.19,ZONE_A,synthetic
2026-01-01 05:54:00,1.89,1.33,2.88,1.88,0.28,2.65,2.35,10.18,28.33,33.2,52.58,ZONE_A,synthetic
2026-01-01 05:55:00,2.0,1.5,3.2,2.45,0.3,2.63,2.38,10.65,32.59,35.0,53.83,ZONE_A,synthetic
2026-01-01 05:56:00,0.19,0.0,0.28,0.01,0.02,3.19,3.13,15.0,0.7,0.0,41.76,ZONE_A,synthetic
2026-01-01 05:57:00,0.15,0.04,0.23,0.06,0.02,3.13,3.08,15.0,5.66,0.0,42.3,ZONE_A,synthetic
2026-01-01 05:58:00,1.96,1.36,3.1,2.19,0.29,2.65,2.23,10.54,32.14,28.2,52.83,ZONE_A,synthetic
2026-01-01 05:59:00,0.12,0.05,0.18,0.08,0.01,2.9,2.73,15.0,8.23,0.0,41.91,ZONE_A,synthetic
2026-01-01 06:00:00,0.12,0.08,0.18,0.12,0.01,2.84,2.76,15.0,11.95,0.0,43.86,ZONE_A,synthetic
2026-01-01 06:01:00,0.15,0.09,0.23,0.13,0.02,2.92,2.88,15.0,13.15,0.0,43.25,ZONE_A,synthetic
2026-01-01 06:02:00,1.8,1.17,2.98,1.88,0.27,2.35,1.69,11.01,32.22,36.0,52.42,ZONE_A,synthetic
2026-01-01 06:03:00,1.79,0.99,2.79,1.73,0.27,2.24,1.55,10.39,34.94,34.5,53.21,ZONE_A,synthetic
2026-01-01 06:04:00,1.57,0.73,2.59,1.46,0.23,2.28,1.57,11.03,39.91,29.9,55.0,ZONE_A,synthetic
2026-01-01 06:05:00,1.46,0.67,2.41,1.31,0.22,2.3,1.73,10.98,39.31,29.9,55.43,ZONE_A,synthetic
2026-01-01 06:06:00,0.15,0.1,0.23,0.15,0.02,2.93,2.9,15.0,15.03,0.0,44.87,ZONE_A,synthetic
2026-01-01 06:07:00,1.17,0.69,1.93,1.4,0.18,2.68,2.25,10.97,40.71,33.6,55.63,ZONE_A,synthetic
2026-01-01 06:08:00,1.32,1.05,2.2,1.73,0.2,2.7,2.47,11.14,32.78,35.2,55.89,ZONE_A,synthetic
2026-01-01 06:09:00,1.4,1.2,2.17,1.88,0.21,2.5,2.35,10.31,31.31,34.9,56.95,ZONE_A,synthetic
2026-01-01 06:10:00,2.26,1.81,3.46,2.54,0.34,2.7,2.49,10.2,27.97,36.2,56.98,ZONE_A,synthetic
2026-01-01 06:11:00,0.21,0.13,0.32,0.2,0.02,2.91,2.96,15.0,19.89,0.0,43.27,ZONE_A,synthetic
2026-01-01 06:12:00,1.76,1.41,2.54,1.92,0.26,2.98,2.58,9.64,27.16,32.0,53.16,ZONE_A,synthetic
2026-01-01 06:13:00,1.61,1.25,2.46,1.85,0.24,2.88,2.66,10.15,29.63,33.2,53.12,ZONE_A,synthetic
2026-01-01 06:14:00,1.37,1.15,2.31,1.7,0.21,3.24,2.98,11.24,29.58,29.7,52.26,ZONE_A,synthetic
2026-01-01 06:15:00,1.98,1.62,3.16,2.36,0.3,3.56,3.22,10.64,29.14,28.0,52.95,ZONE_A,synthetic
2026-01-01 06:16:00,1.12,0.97,1.76,1.61,0.17,3.56,3.33,10.47,33.14,22.2,54.84,ZONE_A,synthetic
2026-01-01 06:17:00,1.15,0.95,1.78,1.41,0.17,3.89,3.48,10.33,29.55,21.9,55.39,ZONE_A,synthetic
2026-01-01 06:18:00,2.19,1.77,3.35,2.64,0.33,3.64,3.27,10.21,29.85,31.4,55.6,ZONE_A,synthetic
2026-01-01 06:19:00,0.19,0.15,0.29,0.23,0.02,3.09,3.16,15.0,22.92,0.0,42.14,ZONE_A,synthetic
2026-01-01 06:20:00,0.13,0.11,0.2,0.17,0.01,3.24,3.09,15.0,16.53,0.0,41.73,ZONE_A,synthetic
2026-01-01 06:21:00,1.22,0.74,1.83,1.17,0.18,3.51,2.91,10.03,31.63,25.9,53.69,ZONE_A,synthetic
2026-01-01 06:22:00,1.21,0.76,1.96,1.41,0.18,3.69,3.3,10.8,37.1,29.5,53.41,ZONE_A,synthetic
2026-01-01 06:23:00,2.64,2.04,4.09,2.8,0.4,3.66,2.98,10.35,27.48,25.3,52.7,ZONE_A,synthetic
2026-01-01 06:24:00,1.12,0.57,1.75,0.98,0.17,3.46,2.86,10.43,34.65,27.5,53.39,ZONE_A,synthetic
2026-01-01 06:25:00,1.15,0.75,1.69,1.22,0.17,3.51,3.31,9.74,32.54,30.3,54.66,ZONE_A,synthetic
2026-01-01 06:26:00,3.33,2.53,4.97,3.63,0.5,3.17,2.95,9.93,28.71,34.3,51.85,ZONE_B,synthetic
2026-01-01 06:27:00,1.7,1.39,2.64,1.92,0.25,3.21,2.86,10.37,27.65,36.0,53.6,ZONE_A,synthetic
2026-01-01 06:28:00,-0.04,0.1,-0.06,0.14,-0.0,3.15,3.25,-6.28,14.44,0.0,40.81,ZONE_A,synthetic
2026-01-01 06:29:00,1.85,1.53,2.83,2.12,0.28,3.38,3.05,10.19,27.78,27.1,52.94,ZONE_A,synthetic
2026-01-01 06:30:00,3.84,2.88,5.83,4.39,0.58,3.28,2.9,10.13,30.54,24.0,51.58,ZONE_B,synthetic
2026-01-01 06:31:00,-0.03,0.12,-0.05,0.18,-0.0,2.89,2.9,-4.9,18.1,0.0,38.8,ZONE_A,synthetic
2026-01-01 06:32:00,1.74,1.09,2.74,1.89,0.26,3.14,2.78,10.48,34.66,26.8,51.35,ZONE_A,synthetic
2026-01-01 06:33:00,0.0,0.12,0.0,0.18,0.0,3.14,3.09,0.08,17.59,0.0,39.49,ZONE_A,synthetic
2026-01-01 06:34:00,0.08,0.08,0.12,0.13,0.01,3.05,2.99,12.31,12.67,0.0,39.04,ZONE_A,synthetic
2026-01-01 06:35:00,1.89,1.43,2.88,2.0,0.28,2.84,2.5,10.12,28.07,19.4,51.04,ZONE_A,synthetic
2026-01-01 06:36:00,4.38,3.14,6.67,4.73,0.66,2.64,2.37,10.15,30.14,14.0,51.62,ZONE_B,synthetic
