Timestamp,ambient_temp_c,relative_humidity_pct,dew_point_c,heat_index_c,wireless_signal_strength_dbm,environmental_baseline_offset
2026-01-01 06:24:00,40.07,52.8,28.55,48.55,-72,1.75
2026-01-01 06:25:00,40.19,54.4,29.18,49.14,-71,1.76
2026-01-01 06:26:00,38.91,53.6,27.76,46.82,-70,1.7
2026-01-01 06:27:00,40.03,54.5,29.09,48.93,-72,1.75
2026-01-01 06:28:00,40.81,54.7,29.85,50.29,-72,1.79
2026-01-01 06:29:00,40.78,56.6,30.42,50.72,-72,1.79
2026-01-01 06:30:00,38.39,55.3,27.83,46.35,-73,1.67
2026-01-01 06:31:00,38.8,54.8,28.05,46.92,-71,1.69
2026-01-01 06:32:00,38.7,55.0,28.02,46.79,-69,1.68
2026-01-01 06:33:00,39.49,55.6,28.92,48.25,-67,1.72
2026-01-01 06:34:00,39.04,56.0,28.64,47.6,-66,1.7
2026-01-01 06:35:00,40.02,55.1,29.25,49.04,-64,1.75
2026-01-01 06:36:00,40.46,55.0,29.61,49.75,-65,1.77
2026-01-01 06:37:00,38.75,55.4,28.16,46.95,-65,1.69
2026-01-01 06:38:00,37.79,55.5,27.33,45.4,-65,1.64
2026-01-01 06:39:00,37.79,54.4,26.98,45.16,-65,1.64
2026-01-01 06:40:00,35.78,53.8,24.93,41.81,-65,1.54
2026-01-01 06:41:00,36.87,53.6,25.87,43.49,-65,1.59
2026-01-01 06:42:00,37.72,53.6,26.67,44.87,-67,1.64
2026-01-01 06:43:00,37.29,53.0,26.07,44.04,-67,1.61
2026-01-01 06:44:00,36.37,54.2,25.61,42.83,-68,1.57
2026-01-01 06:45:00,35.22,54.0,24.49,40.97,-67,1.51
2026-01-01 06:46:00,36.03,55.4,25.66,42.51,-69,1.55
2026-01-01 06:47:00,37.03,55.4,26.59,44.13,-68,1.6
2026-01-01 06:48:00,37.05,55.1,26.52,44.1,-67,1.6
2026-01-01 06:49:00,36.16,55.4,25.76,42.71,-65,1.56
2026-01-01 06:50:00,34.96,55.6,24.74,40.87,-63,1.5
2026-01-01 06:51:00,33.39,55.5,23.23,38.42,-62,1.42
2026-01-01 06:52:00,33.39,56.6,23.56,38.6,-62,1.42
2026-01-01 06:53:00,34.21,56.0,24.16,39.78,-62,1.46
2026-01-01 06:54:00,35.49,54.7,24.96,41.54,-63,1.52
2026-01-01 06:55:00,36.42,55.9,26.17,43.24,-62,1.57
2026-01-01 06:56:00,35.98,56.7,25.99,42.68,-64,1.55
2026-01-01 06:57:00,33.37,56.8,23.6,38.6,-62,1.42
2026-01-01 06:58:00,34.24,57.0,24.48,40.0,-58,1.46
2026-01-01 06:59:00,33.63,56.2,23.68,38.91,-59,1.43
2026-01-01 07:00:00,35.1,56.7,25.19,41.29,-60,1.5
2026-01-01 07:01:00,34.62,56.2,24.6,40.45,-58,1.48
2026-01-01 07:02:00,35.24,55.8,25.06,41.35,-55,1.51
2026-01-01 07:03:00,35.46,56.1,25.33,41.74,-57,1.52
2026-01-01 07:04:00,36.47,54.3,25.73,43.01,-59,1.57
2026-01-01 07:05:00,36.03,54.7,25.43,42.37,-60,1.55
2026-01-01 07:06:00,35.87,54.8,25.33,42.15,-62,1.54
2026-01-01 07:07:00,35.25,56.2,25.19,41.44,-63,1.51
2026-01-01 07:08:00,35.46,56.4,25.42,41.8,-62,1.52
2026-01-01 07:09:00,37.03,56.8,27.02,44.42,-62,1.6
2026-01-01 07:10:00,37.8,57.9,28.04,45.91,-63,1.64
2026-01-01 07:11:00,37.79,57.6,27.95,45.84,-63,1.64
2026-01-01 07:12:00,34.47,58.5,25.12,40.62,-63,1.47
2026-01-01 07:13:00,32.97,58.5,23.74,38.29,-62,1.4
2026-01-01 07:14:00,33.59,58.4,24.27,39.22,-64,1.43
2026-01-01 07:15:00,32.37,57.8,22.96,37.24,-62,1.37
2026-01-01 07:16:00,31.15,56.9,21.57,35.27,-62,1.31
2026-01-01 07:17:00,32.0,57.7,22.61,36.68,-60,1.35
2026-01-01 07:18:00,30.66,57.0,21.14,34.57,-62,1.28
2026-01-01 07:19:00,29.31,57.6,20.05,32.68,-61,1.22
2026-01-01 07:20:00,28.93,57.7,19.73,32.15,-61,1.2
2026-01-01 07:21:00,27.97,56.8,18.59,30.67,-60,1.15
2026-01-01 07:22:00,26.33,56.6,17.01,28.37,-62,1.07
2026-01-01 07:23:00,25.87,56.3,16.5,27.7,-62,1.04
2026-01-01 07:24:00,25.91,56.6,16.6,27.78,-62,1.05
2026-01-01 07:25:00,25.12,56.3,15.79,26.68,-65,1.01
2026-01-01 07:26:00,25.73,55.3,16.1,27.41,-64,1.04
2026-01-01 07:27:00,26.58,57.1,17.37,28.76,-63,1.08
2026-01-01 07:28:00,26.13,57.3,17.01,28.17,-61,1.06
2026-01-01 07:29:00,24.06,57.3,15.08,25.35,-60,0.95
2026-01-01 07:30:00,24.92,56.6,15.68,26.44,-63,1.0
2026-01-01 07:31:00,25.47,56.9,16.29,27.22,-62,1.02
2026-01-01 07:32:00,26.07,57.4,17.0,28.1,-64,1.05
2026-01-01 07:33:00,23.77,57.2,14.79,24.96,-65,0.94
2026-01-01 07:34:00,24.47,56.9,15.37,25.87,-65,0.97
2026-01-01 07:35:00,23.55,57.7,14.7,24.71,-64,0.93
2026-01-01 07:36:00,25.21,57.4,16.19,26.92,-63,1.01
2026-01-01 07:37:00,25.78,56.2,16.39,27.57,-64,1.04
2026-01-01 07:38:00,25.33,55.5,15.77,26.88,-64,1.02
2026-01-01 07:39:00,25.98,56.1,16.54,27.83,-65,1.05
2026-01-01 07:40:00,25.25,55.0,15.56,26.72,-69,1.01
2026-01-01 07:41:00,25.87,55.1,16.16,27.57,-68,1.04
2026-01-01 07:42:00,26.4,56.1,16.94,28.4,-69,1.07
2026-01-01 07:43:00,27.77,54.9,17.84,30.15,-71,1.14
2026-01-01 07:44:00,28.09,56.0,18.48,30.74,-72,1.15
2026-01-01 07:45:00,29.13,55.2,19.21,32.11,-72,1.21
2026-01-01 07:46:00,29.43,54.7,19.33,32.47,-71,1.22
2026-01-01 07:47:00,29.54,55.7,19.72,32.75,-71,1.23
2026-01-01 07:48:00,30.89,56.8,21.3,34.87,-68,1.29
2026-01-01 07:49:00,29.6,55.4,19.72,32.82,-68,1.23
2026-01-01 07:50:00,29.66,54.9,19.6,32.82,-67,1.23
2026-01-01 07:51:00,28.17,53.8,17.91,30.57,-65,1.16
2026-01-01 07:52:00,28.87,54.2,18.69,31.61,-65,1.19
2026-01-01 07:53:00,28.85,54.1,18.62,31.57,-65,1.19
2026-01-01 07:54:00,30.42,53.2,19.81,33.67,-67,1.27
2026-01-01 07:55:00,31.11,52.8,20.32,34.61,-65,1.31
2026-01-01 07:56:00,31.04,53.7,20.53,34.64,-63,1.3
2026-01-01 07:57:00,30.75,53.5,20.21,34.2,-61,1.29
2026-01-01 07:58:00,31.44,54.4,21.11,35.33,-60,1.32
2026-01-01 07:59:00,30.93,54.4,20.64,34.58,-59,1.3
2026-01-01 08:00:00,31.51,54.8,21.29,35.49,-58,1.33
2026-01-01 08:01:00,32.87,54.5,22.45,37.46,-60,1.39
2026-01-01 08:02:00,32.79,53.8,22.17,37.23,-63,1.39
2026-01-01 08:03:00,33.37,54.5,22.92,38.22,-64,1.42
2026-01-01 08:04:00,33.11,54.7,22.74,37.86,-67,1.41
2026-01-01 08:05:00,33.46,55.4,23.27,38.5,-67,1.42
2026-01-01 08:06:00,33.95,54.7,23.52,39.14,-66,1.45
2026-01-01 08:07:00,32.88,55.7,22.82,37.68,-63,1.39
2026-01-01 08:08:00,31.87,55.1,21.72,36.07,-65,1.34
2026-01-01 08:09:00,32.95,53.1,22.12,37.37,-63,1.4
2026-01-01 08:10:00,31.31,53.4,20.69,34.98,-64,1.32
2026-01-01 08:11:00,31.02,53.0,20.3,34.51,-64,1.3
2026-01-01 08:12:00,29.69,54.6,19.54,32.83,-66,1.23
2026-01-01 08:13:00,28.26,53.8,17.99,30.7,-67,1.16
2026-01-01 08:14:00,28.07,55.1,18.2,30.6,-68,1.15
2026-01-01 08:15:00,27.61,54.1,17.48,29.83,-66,1.13
2026-01-01 08:16:00,26.48,53.9,16.39,28.26,-65,1.07
2026-01-01 08:17:00,28.68,54.0,18.45,31.32,-67,1.18
2026-01-01 08:18:00,28.15,54.8,18.18,30.67,-67,1.16
2026-01-01 08:19:00,28.24,53.3,17.82,30.61,-66,1.16
2026-01-01 08:20:00,30.07,53.5,19.57,33.21,-67,1.25
2026-01-01 08:21:00,29.96,53.9,19.59,33.11,-68,1.25
2026-01-01 08:22:00,30.95,53.5,20.37,34.47,-69,1.3
2026-01-01 08:23:00,30.88,54.0,20.48,34.46,-69,1.29
2026-01-01 08:24:00,32.21,53.9,21.66,36.38,-69,1.36
2026-01-01 08:25:00,31.78,54.5,21.46,35.84,-72,1.34
2026-01-01 08:26:00,31.54,53.2,20.85,35.3,-70,1.33
2026-01-01 08:27:00,32.76,53.4,22.03,37.12,-70,1.39
2026-01-01 08:28:00,31.48,52.7,20.64,35.14,-69,1.32
2026-01-01 08:29:00,32.0,52.9,21.15,35.91,-67,1.35
2026-01-01 08:30:00,32.59,52.5,21.58,36.72,-68,1.38
2026-01-01 08:31:00,32.15,50.3,20.49,35.73,-67,1.36
2026-01-01 08:32:00,33.55,49.7,21.58,37.68,-69,1.43
2026-01-01 08:33:00,34.77,51.2,23.19,39.77,-69,1.49
2026-01-01 08:34:00,34.46,53.0,23.47,39.63,-69,1.47
2026-01-01 08:35:00,34.99,53.3,24.05,40.49,-69,1.5
2026-01-01 08:36:00,33.67,52.8,22.68,38.39,-70,1.43
2026-01-01 08:37:00,34.45,53.3,23.55,39.65,-70,1.47
2026-01-01 08:38:00,33.17,54.6,22.76,37.93,-71,1.41
2026-01-01 08:39:00,33.0,55.3,22.82,37.79,-68,1.4
2026-01-01 08:40:00,33.86,55.7,23.73,39.17,-69,1.44
2026-01-01 08:41:00,34.06,55.3,23.79,39.4,-68,1.45
2026-01-01 08:42:00,33.35,55.1,23.1,38.3,-65,1.42
2026-01-01 08:43:00,34.11,54.3,23.54,39.31,-63,1.46
2026-01-01 08:44:00,32.42,53.8,21.83,36.68,-61,1.37
2026-01-01 08:45:00,33.63,54.3,23.12,38.59,-62,1.43
2026-01-01 08:46:00,34.57,53.3,23.67,39.85,-62,1.48
2026-01-01 08:47:00,34.85,54.6,24.33,40.51,-63,1.49
2026-01-01 08:48:00,34.92,56.0,24.81,40.87,-62,1.5
2026-01-01 08:49:00,34.62,56.9,24.81,40.58,-65,1.48
2026-01-01 08:50:00,34.1,56.7,24.27,39.74,-66,1.46
2026-01-01 08:51:00,34.53,55.6,24.32,40.19,-66,1.48
2026-01-01 08:52:00,36.29,54.9,25.73,42.82,-65,1.56
2026-01-01 08:53:00,36.53,53.4,25.49,42.91,-64,1.58
2026-01-01 08:54:00,36.76,53.0,25.58,43.2,-65,1.59
2026-01-01 08:55:00,36.8,51.9,25.27,43.04,-62,1.59
2026-01-01 08:56:00,36.14,52.1,24.74,42.05,-62,1.56
2026-01-01 08:57:00,35.83,51.8,24.36,41.51,-64,1.54
2026-01-01 08:58:00,35.32,50.5,23.46,40.48,-64,1.52
2026-01-01 08:59:00,34.21,51.3,22.7,38.93,-67,1.46
2026-01-01 09:00:00,33.19,51.3,21.77,37.42,-66,1.41
2026-01-01 09:01:00,34.91,51.6,23.44,40.05,-65,1.5
2026-01-01 09:02:00,33.58,50.7,21.93,37.9,-61,1.43
2026-01-01 09:03:00,32.77,50.2,21.03,36.63,-64,1.39
2026-01-01 09:04:00,31.67,50.9,20.24,35.13,-63,1.33
2026-01-01 09:05:00,32.1,49.9,20.3,35.59,-61,1.35
2026-01-01 09:06:00,32.84,49.9,21.0,36.68,-63,1.39
2026-01-01 09:07:00,33.11,50.6,21.48,37.19,-63,1.41
2026-01-01 09:08:00,33.23,50.6,21.57,37.36,-63,1.41
2026-01-01 09:09:00,33.09,51.6,21.76,37.32,-62,1.4
2026-01-01 09:10:00,32.77,50.9,21.26,36.73,-60,1.39
2026-01-01 09:11:00,31.65,51.8,20.5,35.23,-60,1.33
2026-01-01 09:12:00,31.88,52.4,20.9,35.67,-59,1.34
2026-01-01 09:13:00,32.09,51.2,20.71,35.78,-61,1.35
2026-01-01 09:14:00,32.83,51.3,21.43,36.89,-64,1.39
2026-01-01 09:15:00,31.57,51.7,20.4,35.1,-62,1.33
2026-01-01 09:16:00,30.96,51.7,19.84,34.23,-60,1.3
2026-01-01 09:17:00,31.44,51.7,20.28,34.92,-60,1.32
2026-01-01 09:18:00,32.62,53.6,21.94,36.94,-61,1.38
2026-01-01 09:19:00,32.38,53.3,21.63,36.53,-61,1.37
2026-01-01 09:20:00,32.1,52.9,21.26,36.07,-62,1.35
2026-01-01 09:21:00,31.68,52.8,20.85,35.44,-62,1.33
2026-01-01 09:22:00,31.92,52.2,20.89,35.7,-62,1.35
2026-01-01 09:23:00,29.95,52.3,19.1,32.88,-61,1.25
2026-01-01 09:24:00,27.58,51.4,16.63,29.46,-63,1.13
2026-01-01 09:25:00,26.13,52.6,15.65,27.63,-64,1.06
2026-01-01 09:26:00,27.29,52.6,16.72,29.21,-66,1.11
2026-01-01 09:27:00,26.35,52.8,15.94,27.97,-63,1.07
2026-01-01 09:28:00,25.89,52.1,15.3,27.26,-64,1.04
2026-01-01 09:29:00,27.29,50.6,16.11,28.97,-64,1.11
2026-01-01 09:30:00,25.26,50.9,14.36,26.3,-62,1.01
2026-01-01 09:31:00,25.85,51.1,14.97,27.11,-63,1.04
2026-01-01 09:32:00,24.74,52.1,14.25,25.74,-65,0.99
2026-01-01 09:33:00,24.86,52.0,14.31,25.88,-66,0.99
2026-01-01 09:34:00,24.44,51.2,13.68,25.24,-67,0.97
2026-01-01 09:35:00,23.58,51.1,12.88,24.12,-69,0.93
2026-01-01 09:36:00,23.58,50.2,12.61,24.04,-69,0.93
2026-01-01 09:37:00,23.6,52.2,13.22,24.25,-67,0.93
2026-01-01 09:38:00,22.1,52.8,12.01,22.38,-67,0.86
2026-01-01 09:39:00,21.59,53.0,11.6,21.74,-66,0.83
2026-01-01 09:40:00,20.08,53.0,10.21,19.83,-65,0.75
2026-01-01 09:41:00,20.76,52.4,10.66,20.64,-63,0.79
2026-01-01 09:42:00,23.31,52.1,12.91,23.86,-62,0.92
2026-01-01 09:43:00,22.47,52.1,12.14,22.78,-64,0.87
2026-01-01 09:44:00,20.81,52.2,10.64,20.68,-61,0.79
2026-01-01 09:45:00,20.4,51.6,10.09,20.12,-63,0.77
2026-01-01 09:46:00,19.83,50.5,9.26,19.33,-63,0.74
2026-01-01 09:47:00,16.97,49.9,6.44,15.8,-62,0.6
2026-01-01 09:48:00,17.77,50.3,7.29,16.79,-63,0.64
2026-01-01 09:49:00,18.28,51.2,8.01,17.47,-59,0.66
2026-01-01 09:50:00,20.15,51.3,9.77,19.78,-62,0.76
2026-01-01 09:51:00,21.53,52.1,11.28,21.58,-62,0.83
2026-01-01 09:52:00,20.62,52.2,10.46,20.44,-65,0.78
2026-01-01 09:53:00,22.09,52.9,12.03,22.37,-66,0.85
2026-01-01 09:54:00,22.73,52.3,12.46,23.15,-67,0.89
2026-01-01 09:55:00,21.66,53.6,11.84,21.88,-64,0.83
2026-01-01 09:56:00,21.27,54.1,11.6,21.42,-65,0.81
2026-01-01 09:57:00,22.63,53.6,12.71,23.12,-67,0.88
2026-01-01 09:58:00,21.84,53.9,12.09,22.14,-68,0.84
2026-01-01 09:59:00,22.33,53.9,12.54,22.77,-68,0.87
2026-01-01 10:00:00,23.42,54.1,13.6,24.2,-70,0.92
2026-01-01 10:01:00,24.35,53.1,14.17,25.32,-69,0.97
2026-01-01 10:02:00,22.35,53.7,12.49,22.77,-68,0.87
2026-01-01 10:03:00,22.6,55.2,13.16,23.24,-70,0.88
2026-01-01 10:04:00,23.46,53.8,13.54,24.22,-68,0.92
2026-01-01 10:05:00,24.9,54.6,15.12,26.21,-66,1.0
2026-01-01 10:06:00,24.36,54.8,14.68,25.51,-66,0.97
2026-01-01 10:07:00,25.06,54.4,15.21,26.41,-66,1.0
2026-01-01 10:08:00,24.38,54.1,14.49,25.47,-67,0.97
2026-01-01 10:09:00,23.91,54.6,14.18,24.89,-66,0.95
2026-01-01 10:10:00,22.98,55.3,13.55,23.75,-63,0.9
2026-01-01 10:11:00,23.34,57.2,14.38,24.38,-64,0.92
2026-01-01 10:12:00,24.54,56.7,15.35,25.93,-64,0.98
2026-01-01 10:13:00,27.62,56.8,18.25,30.17,-66,1.13
2026-01-01 10:14:00,25.16,57.4,16.14,26.86,-65,1.01
2026-01-01 10:15:00,26.59,57.7,17.56,28.85,-66,1.08
2026-01-01 10:16:00,26.7,57.9,17.71,29.02,-66,1.08
2026-01-01 10:17:00,27.09,56.6,17.71,29.41,-68,1.1
2026-01-01 10:18:00,27.48,55.2,17.66,29.78,-69,1.12
2026-01-01 10:19:00,28.58,55.4,18.75,31.35,-67,1.18
2026-01-01 10:20:00,28.85,54.2,18.64,31.57,-65,1.19
2026-01-01 10:21:00,27.98,53.5,17.63,30.27,-66,1.15
2026-01-01 10:22:00,28.28,54.0,18.06,30.75,-67,1.16
2026-01-01 10:23:00,28.19,54.1,18.0,30.63,-67,1.16
2026-01-01 10:24:00,28.78,54.0,18.52,31.45,-70,1.19
2026-01-01 10:25:00,28.68,53.6,18.31,31.26,-69,1.18
2026-01-01 10:26:00,28.26,52.3,17.54,30.51,-64,1.16
2026-01-01 10:27:00,29.71,52.8,19.02,32.6,-64,1.24
2026-01-01 10:28:00,29.42,53.4,18.95,32.28,-66,1.22
2026-01-01 10:29:00,29.96,52.3,19.1,32.89,-68,1.25
2026-01-01 10:30:00,30.63,51.7,19.53,33.75,-71,1.28
2026-01-01 10:31:00,31.79,51.3,20.47,35.36,-72,1.34
2026-01-01 10:32:00,32.35,51.6,21.09,36.23,-73,1.37
2026-01-01 10:33:00,32.63,51.7,21.37,36.65,-72,1.38
2026-01-01 10:34:00,32.09,53.4,21.4,36.13,-70,1.35
2026-01-01 10:35:00,31.6,54.9,21.41,35.65,-67,1.33
2026-01-01 10:36:00,32.62,54.1,22.11,37.03,-68,1.38
2026-01-01 10:37:00,31.56,54.4,21.22,35.5,-69,1.33
2026-01-01 10:38:00,32.17,55.0,21.95,36.49,-70,1.36
2026-01-01 10:39:00,31.9,55.7,21.93,36.21,-68,1.34
2026-01-01 10:40:00,31.99,56.3,22.17,36.44,-70,1.35
2026-01-01 10:41:00,32.48,56.4,22.67,37.19,-70,1.37
2026-01-01 10:42:00,33.27,56.2,23.34,38.35,-69,1.41
2026-01-01 10:43:00,32.34,56.0,22.4,36.9,-68,1.37
2026-01-01 10:44:00,32.7,57.6,23.22,37.72,-68,1.39
2026-01-01 10:45:00,30.93,57.0,21.4,34.97,-70,1.3
2026-01-01 10:46:00,31.82,56.8,22.18,36.27,-68,1.34
2026-01-01 10:47:00,32.42,57.7,22.99,37.31,-68,1.37
2026-01-01 10:48:00,33.57,56.1,23.58,38.79,-68,1.43
2026-01-01 10:49:00,32.44,55.6,22.4,37.0,-68,1.37
2026-01-01 10:50:00,31.06,54.3,20.74,34.77,-65,1.3
2026-01-01 10:51:00,30.96,54.5,20.7,34.64,-66,1.3
2026-01-01 10:52:00,31.27,54.1,20.86,35.03,-67,1.31
2026-01-01 10:53:00,32.69,53.9,22.11,37.1,-68,1.38
2026-01-01 10:54:00,33.54,53.4,22.75,38.3,-68,1.43
2026-01-01 10:55:00,30.99,54.4,20.7,34.68,-66,1.3
2026-01-01 10:56:00,31.91,56.0,22.03,36.28,-65,1.35
2026-01-01 10:57:00,32.1,56.2,22.25,36.58,-66,1.35
2026-01-01 10:58:00,32.82,55.3,22.65,37.53,-66,1.39
2026-01-01 10:59:00,33.17,54.9,22.87,37.99,-66,1.41
2026-01-01 11:00:00,31.91,55.2,21.79,36.15,-66,1.35
2026-01-01 11:01:00,32.54,55.3,22.38,37.1,-66,1.38
2026-01-01 11:02:00,33.12,55.7,23.06,38.04,-67,1.41
2026-01-01 11:03:00,32.66,56.5,22.86,37.48,-69,1.38
2026-01-01 11:04:00,33.08,56.4,23.24,38.11,-66,1.4
2026-01-01 11:05:00,32.29,56.1,22.39,36.85,-66,1.36
2026-01-01 11:06:00,32.52,55.3,22.37,37.07,-67,1.38
2026-01-01 11:07:00,33.89,55.4,23.69,39.17,-67,1.44
2026-01-01 11:08:00,33.94,55.7,23.81,39.29,-69,1.45
2026-01-01 11:09:00,34.08,54.7,23.63,39.34,-69,1.45
2026-01-01 11:10:00,36.18,52.9,25.01,42.26,-69,1.56
2026-01-01 11:11:00,37.53,52.2,26.02,44.25,-67,1.63
2026-01-01 11:12:00,38.78,52.3,27.2,46.3,-68,1.69
2026-01-01 11:13:00,38.76,51.2,26.82,46.01,-71,1.69
2026-01-01 11:14:00,38.2,51.1,26.28,45.09,-72,1.66
2026-01-01 11:15:00,38.28,52.2,26.73,45.48,-72,1.66
2026-01-01 11:16:00,38.74,53.0,27.4,46.4,-72,1.69
2026-01-01 11:17:00,39.1,51.6,27.28,46.67,-72,1.7
2026-01-01 11:18:00,37.97,51.4,26.17,44.8,-73,1.65
2026-01-01 11:19:00,38.17,51.3,26.31,45.08,-72,1.66
2026-01-01 11:20:00,39.64,50.8,27.52,47.38,-71,1.73
2026-01-01 11:21:00,40.62,51.5,28.63,49.17,-72,1.78
2026-01-01 11:22:00,41.12,51.8,29.21,50.11,-70,1.81
2026-01-01 11:23:00,42.23,52.7,30.5,52.23,-70,1.86
2026-01-01 11:24:00,41.68,51.6,29.65,51.0,-68,1.83
2026-01-01 11:25:00,41.91,50.9,29.62,51.22,-69,1.85
2026-01-01 11:26:00,40.46,50.0,27.97,48.52,-67,1.77
2026-01-01 11:27:00,40.09,51.6,28.17,48.29,-72,1.75
2026-01-01 11:28:00,38.66,51.6,26.86,45.95,-69,1.68
2026-01-01 11:29:00,37.9,52.2,26.37,44.85,-68,1.64
2026-01-01 11:30:00,37.16,53.8,26.21,44.01,-68,1.61
2026-01-01 11:31:00,39.94,53.5,28.67,48.52,-72,1.75
2026-01-01 11:32:00,40.49,53.7,29.25,49.5,-71,1.77
2026-01-01 11:33:00,41.49,53.8,30.19,51.24,-73,1.82
2026-01-01 11:34:00,42.44,53.4,30.92,52.79,-73,1.87
2026-01-01 11:35:00,41.49,53.3,30.03,51.12,-71,1.82
2026-01-01 11:36:00,43.11,52.4,31.21,53.72,-69,1.91
2026-01-01 11:37:00,43.16,51.9,31.11,53.68,-68,1.91
2026-01-01 11:38:00,43.98,52.2,31.95,55.22,-66,1.95
2026-01-01 11:39:00,43.11,52.1,31.13,53.65,-66,1.91
2026-01-01 11:40:00,44.6,51.4,32.26,56.11,-67,1.98
2026-01-01 11:41:00,45.68,51.6,33.32,58.16,-71,2.03
2026-01-01 11:42:00,46.81,51.5,34.28,60.22,-71,2.09
2026-01-01 11:43:00,47.8,52.5,35.54,62.5,-69,2.14
2026-01-01 11:44:00,49.08,52.0,36.55,64.85,-70,2.2
2026-01-01 11:45:00,49.15,51.9,36.59,64.96,-70,2.21
2026-01-01 11:46:00,49.5,53.3,37.4,66.23,-70,2.22
2026-01-01 11:47:00,49.04,53.2,36.92,65.22,-69,2.2
2026-01-01 11:48:00,48.82,51.8,36.26,64.28,-69,2.19
2026-01-01 11:49:00,49.07,52.5,36.71,65.03,-67,2.2
2026-01-01 11:50:00,50.83,51.8,38.09,68.36,-68,2.29
2026-01-01 11:51:00,50.58,51.2,37.62,67.56,-68,2.28
2026-01-01 11:52:00,50.19,50.9,37.19,66.68,-69,2.26
2026-01-01 11:53:00,49.37,51.9,36.77,65.39,-69,2.22
2026-01-01 11:54:00,49.65,51.6,36.95,65.87,-69,2.23
2026-01-01 11:55:00,51.22,51.2,38.22,68.9,-71,2.31
2026-01-01 11:56:00,49.65,52.0,37.08,66.02,-69,2.23
2026-01-01 11:57:00,47.73,52.6,35.51,62.39,-69,2.14
2026-01-01 11:58:00,46.23,52.0,33.95,59.32,-67,2.06
2026-01-01 11:59:00,46.26,51.6,33.85,59.25,-68,2.06
2026-01-01 12:00:00,43.24,51.3,30.97,53.64,-68,1.91
2026-01-01 12:01:00,41.71,52.6,30.0,51.32,-68,1.84
2026-01-01 12:02:00,42.51,52.7,30.76,52.73,-69,1.88
2026-01-01 12:03:00,43.43,51.7,31.3,54.11,-68,1.92
2026-01-01 12:04:00,44.67,52.9,32.81,56.68,-69,1.98
2026-01-01 12:05:00,44.24,53.4,32.6,56.06,-69,1.96
2026-01-01 12:06:00,44.89,53.7,33.3,57.35,-71,1.99
2026-01-01 12:07:00,44.9,54.1,33.44,57.5,-74,2.0
2026-01-01 12:08:00,44.83,54.2,33.4,57.39,-71,1.99
2026-01-01 12:09:00,46.52,54.2,34.96,60.62,-73,2.08
2026-01-01 12:10:00,45.71,54.3,34.25,59.09,-74,2.04
2026-01-01 12:11:00,45.64,53.7,33.99,58.77,-76,2.03
2026-01-01 12:12:00,45.96,53.4,34.16,59.25,-76,2.05
2026-01-01 12:13:00,45.2,53.6,33.53,57.88,-76,2.01
2026-01-01 12:14:00,45.61,54.0,34.04,58.79,-75,2.03
2026-01-01 12:15:00,42.88,52.6,31.08,53.37,-71,1.89
2026-01-01 12:16:00,41.46,52.4,29.72,50.84,-73,1.82
2026-01-01 12:17:00,41.28,52.0,29.42,50.42,-72,1.81
2026-01-01 12:18:00,41.9,51.8,29.9,51.42,-67,1.85
2026-01-01 12:19:00,42.78,51.3,30.54,52.82,-65,1.89
2026-01-01 12:20:00,40.69,52.9,29.18,49.65,-65,1.78
2026-01-01 12:21:00,41.54,53.5,30.13,51.25,-67,1.83
2026-01-01 12:22:00,44.3,53.8,32.78,56.29,-69,1.96
2026-01-01 12:23:00,43.36,54.1,32.02,54.66,-68,1.92
2026-01-01 12:24:00,42.8,53.2,31.19,53.38,-67,1.89
2026-01-01 12:25:00,41.83,53.6,30.44,51.8,-67,1.84
2026-01-01 12:26:00,42.52,53.7,31.1,53.02,-67,1.88
2026-01-01 12:27:00,43.12,53.8,31.69,54.14,-68,1.91
2026-01-01 12:28:00,43.36,54.8,32.22,54.84,-68,1.92
2026-01-01 12:29:00,43.94,54.7,32.73,55.87,-68,1.95
2026-01-01 12:30:00,41.18,55.2,30.35,51.06,-69,1.81
2026-01-01 12:31:00,40.54,55.6,29.89,50.05,-69,1.78
2026-01-01 12:32:00,40.9,55.4,30.16,50.63,-71,1.79
2026-01-01 12:33:00,42.37,54.5,31.22,52.98,-73,1.87
2026-01-01 12:34:00,40.31,56.8,30.04,49.95,-75,1.77
2026-01-01 12:35:00,40.41,56.2,29.95,49.98,-78,1.77
2026-01-01 12:36:00,39.41,56.8,29.2,48.39,-78,1.72
2026-01-01 12:37:00,38.97,56.3,28.65,47.53,-76,1.7
2026-01-01 12:38:00,39.88,56.5,29.58,49.15,-76,1.74
2026-01-01 12:39:00,41.11,57.4,30.97,51.5,-77,1.81
2026-01-01 12:40:00,38.65,56.8,28.51,47.11,-77,1.68
2026-01-01 12:41:00,38.43,56.1,28.1,46.58,-76,1.67
2026-01-01 12:42:00,38.11,55.1,27.49,45.83,-73,1.66
2026-01-01 12:43:00,38.79,54.2,27.82,46.75,-74,1.69
2026-01-01 12:44:00,39.13,53.6,27.95,47.18,-74,1.71
2026-01-01 12:45:00,38.35,54.2,27.42,46.01,-73,1.67
2026-01-01 12:46:00,37.66,54.0,26.73,44.85,-72,1.63
2026-01-01 12:47:00,37.29,53.8,26.32,44.22,-71,1.61
2026-01-01 12:48:00,36.86,54.4,26.13,43.66,-70,1.59
2026-01-01 12:49:00,38.29,53.7,27.22,45.82,-70,1.66
2026-01-01 12:50:00,37.95,53.6,26.87,45.24,-70,1.65
